1.921568661928176880e-01,2.117647081613540649e-01,5.843137502670288086e-01
1.983083457281755169e-01,2.311418661849869993e-01,5.938485417353202012e-01
2.044598252635333457e-01,2.505190242086199337e-01,6.033833332036114827e-01
2.106113047988911746e-01,2.698961822322528681e-01,6.129181246719028753e-01
2.167627843342490035e-01,2.892733402558858025e-01,6.224529161401942678e-01
2.229142638696068324e-01,3.086504982795187368e-01,6.319877076084855494e-01
2.290657434049646612e-01,3.280276563031516712e-01,6.415224990767769420e-01
2.352172229403224901e-01,3.474048143267846056e-01,6.510572905450682235e-01
2.413687024756803190e-01,3.667819723504175400e-01,6.605920820133596161e-01
2.475201820110381479e-01,3.861591303740504744e-01,6.701268734816510086e-01
2.536716615463959767e-01,4.055362883976834087e-01,6.796616649499422902e-01
2.598231410817538056e-01,4.249134464213163431e-01,6.891964564182336828e-01
2.659746206171116345e-01,4.442906044449492775e-01,6.987312478865250753e-01
2.742022007188043009e-01,4.631295175150658694e-01,7.081122555947142461e-01
2.886581834968424132e-01,4.803536695454853622e-01,7.170319045428654725e-01
3.031141662748805810e-01,4.975778215759048551e-01,7.259515534910166989e-01
3.175701490529187487e-01,5.148019736063244034e-01,7.348712024391679254e-01
3.320261318309568610e-01,5.320261256367438962e-01,7.437908513873190408e-01
3.464821146089950288e-01,5.492502776671633891e-01,7.527105003354702673e-01
3.609380973870331966e-01,5.664744296975828819e-01,7.616301492836214937e-01
3.753940801650713088e-01,5.836985817280023747e-01,7.705497982317726091e-01
3.898500629431094766e-01,6.009227337584219786e-01,7.794694471799238356e-01
4.043060457211475889e-01,6.181468857888414714e-01,7.883890961280750620e-01
4.187620284991857567e-01,6.353710378192609642e-01,7.973087450762262884e-01
4.332180112772239244e-01,6.525951898496804571e-01,8.062283940243775149e-01
4.476739940552620922e-01,6.698193418800999499e-01,8.151480429725286303e-01
4.633602731070174396e-01,6.851980384887468301e-01,8.232987521291436073e-01
4.802768409527127802e-01,6.987312908953539070e-01,8.306805261691110331e-01
4.971934087984081208e-01,7.122645433019609840e-01,8.380623002090785700e-01
5.141099766441035168e-01,7.257977957085680609e-01,8.454440742490461069e-01
5.310265444897988019e-01,7.393310481151752489e-01,8.528258482890135328e-01
5.479431123354941979e-01,7.528643005217823259e-01,8.602076223289810697e-01
5.648596801811894830e-01,7.663975529283894028e-01,8.675893963689486066e-01
5.817762480268847680e-01,7.799308053349963687e-01,8.749711704089160325e-01
5.986928158725801641e-01,7.934640577416035567e-01,8.823529444488835694e-01
6.156093837182755601e-01,8.069973101482106337e-01,8.897347184888511062e-01
6.325259515639709562e-01,8.205305625548177106e-01,8.971164925288185321e-01
6.494425194096661302e-01,8.340638149614246766e-01,9.044982665687859580e-01
6.663590872553615263e-01,8.475970673680318646e-01,9.118800406087536059e-01
6.828143006927490655e-01,8.569780838668248357e-01,9.171856969698060080e-01
6.991157280807496210e-01,8.649750105099948128e-01,9.217993084947118110e-01
7.154171554687499546e-01,8.729719371531647898e-01,9.264129200196176139e-01
7.317185828567505101e-01,8.809688637963348778e-01,9.310265315445234169e-01
7.480200102447509547e-01,8.889657904395049659e-01,9.356401430694292198e-01
7.643214376327513992e-01,8.969627170826749429e-01,9.402537545943350228e-01
7.806228650207517328e-01,9.049596437258449200e-01,9.448673661192407147e-01
7.969242924087522884e-01,9.129565703690150080e-01,9.494809776441466287e-01
8.132257197967528439e-01,9.209534970121850961e-01,9.540945891690524316e-01
8.295271471847532885e-01,9.289504236553551841e-01,9.587082006939581236e-01
8.458285745727536220e-01,9.369473502985251612e-01,9.633218122188639265e-01
8.621300019607542886e-01,9.449442769416952492e-01,9.679354237437697295e-01
8.784314087792852721e-01,9.529411904952072021e-01,9.725489679505001650e-01
8.879662002475765537e-01,9.566320775151909706e-01,9.550172546055774037e-01
8.975009917158678352e-01,9.603229645351746280e-01,9.374855412606547533e-01
9.070357831841593388e-01,9.640138515551583964e-01,9.199538279157317699e-01
9.165705746524506203e-01,9.677047385751421649e-01,9.024221145708090086e-01
9.261053661207420129e-01,9.713956255951259333e-01,8.848904012258861362e-01
9.356401575890332944e-01,9.750865126151097018e-01,8.673586878809634859e-01
9.451749490573246870e-01,9.787773996350934702e-01,8.498269745360405025e-01
9.547097405256160796e-01,9.824682866550772387e-01,8.322952611911177412e-01
9.642445319939074722e-01,9.861591736750608961e-01,8.147635478461948688e-01
9.737793234621987537e-01,9.898500606950446645e-01,7.972318345012722185e-01
9.833141149304901463e-01,9.935409477150284330e-01,7.797001211563492351e-01
9.928489063987815388e-01,9.972318347350122014e-01,7.621684078114264738e-01
9.997693194925029170e-01,9.928489042675894272e-01,7.381776389503699187e-01
9.994617454825067693e-01,9.833141099577086264e-01,7.237216604805506437e-01
9.991541714725106216e-01,9.737793156478277146e-01,7.092656820107312576e-01
9.988465974625143629e-01,9.642445213379469138e-01,6.948097035409119826e-01
9.985390234525182152e-01,9.547097270280661130e-01,6.803537250710927076e-01
9.982314494425220675e-01,9.451749327181853122e-01,6.658977466012734325e-01
9.979238754325259197e-01,9.356401384083045114e-01,6.514417681314540465e-01
9.976163014225297720e-01,9.261053440984237106e-01,6.369857896616347714e-01
9.973087274125336243e-01,9.165705497885429098e-01,6.225298111918154964e-01
9.970011534025374766e-01,9.070357554786621090e-01,6.080738327219962214e-01
9.966935793925413289e-01,8.975009611687811972e-01,5.936178542521768353e-01
9.963860053825451812e-01,8.879661668589003964e-01,5.791618757823575603e-01
9.960784313725490335e-01,8.784313681078892433e-01,5.647058973125365089e-01
9.957708573625528858e-01,8.630526676080814141e-01,5.502499165052799901e-01
9.954632833525567381e-01,8.476739671082736960e-01,5.357939356980235823e-01
9.951557093425605904e-01,8.322952666084658668e-01,5.213379548907670635e-01
9.948481353325644427e-01,8.169165661086581487e-01,5.068819740835105447e-01
9.945405613225682950e-01,8.015378656088504306e-01,4.924259932762540815e-01
9.942329873125720363e-01,7.861591651090426014e-01,4.779700124689976182e-01
9.939254133025758886e-01,7.707804646092348833e-01,4.635140316617410994e-01
9.936178392925797409e-01,7.554017641094270541e-01,4.490580508544845806e-01
9.933102652825835932e-01,7.400230636096193360e-01,4.346020700472281173e-01
9.930026912725874455e-01,7.246443631098116178e-01,4.201460892399716540e-01
9.926951172625912978e-01,7.092656626100037887e-01,4.056901084327151352e-01
9.923875432525951501e-01,6.938869621101959595e-01,3.912341276254586164e-01
9.914648175858302714e-01,6.773548522210047773e-01,3.780853452360774525e-01
9.886966519083536520e-01,6.573625422129040219e-01,3.688581263111556097e-01
9.859284862308771435e-01,6.373702322048032665e-01,3.596309073862338224e-01
9.831603205534006351e-01,6.173779221967025110e-01,3.504036884613119796e-01
